Date,Crop_Type,Soil_pH,N,P,K,Soil_Quality,Crop_Yield,Year,Month,Day
2016-02-03,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,55.03576249070648,2016,2,3
2016-02-03,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,52.03375992776621,2016,2,3
2016-02-03,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,12.595084958551023,2016,2,3
2016-02-03,Barley,6.75,50.0,40.0,30.0,35.0,47.52252169314085,2016,2,3
2016-02-03,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,43.29559599196357,2016,2,3
2016-02-03,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,41.97961827024646,2016,2,3
2016-02-03,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,7.433649118714634,2016,2,3
2016-02-03,Tomato,5.5,55.0,40.5,35.0,21.75,32.44129403219623,2016,2,3
2016-02-03,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,53.24418199849432,2016,2,3
2016-02-03,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,2.4207186046563,2016,2,3
2016-02-04,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,37.09568400053546,2016,2,4
2016-02-04,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,40.991761360765814,2016,2,4
2016-02-04,Rice,6.25,78.0,60.0,44.0,53.08333333333333,40.78217749794564,2016,2,4
2016-02-04,Barley,6.25,60.0,50.0,40.0,43.75,37.0166569171041,2016,2,4
2016-02-04,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,25.034715919488537,2016,2,4
2016-02-04,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,36.62456466856954,2016,2,4
2016-02-04,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,40.99907776761892,2016,2,4
2016-02-04,Tomato,5.5,55.0,40.5,35.0,21.75,28.1084368533373,2016,2,4
2016-02-04,Potato,8.0,71.5,55.0,40.5,13.916666666666666,49.2125509693517,2016,2,4
2016-02-04,Sunflower,6.75,50.0,44.0,33.0,37.04166666666667,42.82138047204832,2016,2,4
2016-02-05,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,13.49888086011634,2016,2,5
2016-02-05,Corn,6.75,60.0,44.0,30.0,39.08333333333333,53.45270691862002,2016,2,5
2016-02-05,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,34.663390787448385,2016,2,5
2016-02-05,Barley,6.25,60.0,50.0,40.0,43.75,37.0166569171041,2016,2,5
2016-02-05,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,51.79264724841832,2016,2,5
2016-02-05,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,41.97961827024646,2016,2,5
2016-02-05,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,32.58549762586668,2016,2,5
2016-02-05,Tomato,6.5,70.0,54.0,50.0,58.0,32.44129403219623,2016,2,5
2016-02-05,Potato,6.25,66.0,50.0,36.0,44.33333333333333,43.34000772622588,2016,2,5
2016-02-05,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2016,2,5
2016-02-06,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,30.284807852583835,2016,2,6
2016-02-06,Corn,6.5,84.0,66.0,50.0,66.66666666666667,52.26664969395879,2016,2,6
2016-02-06,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,40.78217749794564,2016,2,6
2016-02-06,Barley,6.25,60.0,50.0,40.0,43.75,29.122522457478293,2016,2,6
2016-02-06,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,61.597263227165655,2016,2,6
2016-02-06,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,25.01978907383199,2016,2,6
2016-02-06,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,83.63874702577404,2016,2,6
2016-02-06,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,6.379793716476117,2016,2,6
2016-02-06,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,5.549411543919669,2016,2,6
2016-02-06,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,52.8160411882053,2016,2,6
2016-02-07,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,32.8222501848963,2016,2,7
2016-02-07,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,56.98111256130694,2016,2,7
2016-02-07,Rice,5.5,71.5,54.0,38.5,27.33333333333333,25.93175796053966,2016,2,7
2016-02-07,Barley,6.5,70.0,60.0,50.0,60.0,90.25273170913384,2016,2,7
2016-02-07,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,64.64543856476365,2016,2,7
2016-02-07,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2016,2,7
2016-02-07,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,35.3858852703642,2016,2,7
2016-02-07,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,15.248699434506458,2016,2,7
2016-02-07,Potato,8.0,71.5,55.0,40.5,13.916666666666666,40.59585137658768,2016,2,7
2016-02-07,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,48.8830332318163,2016,2,7
2016-02-08,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,3.4554277171454526,2016,2,8
2016-02-08,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,43.72626397081359,2016,2,8
2016-02-08,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,7.336003193347379,2016,2,8
2016-02-08,Barley,6.5,70.0,60.0,50.0,60.0,70.39849654265083,2016,2,8
2016-02-08,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,36.57802109661,2016,2,8
2016-02-08,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,47.7099263825817,2016,2,8
2016-02-08,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2016,2,8
2016-02-08,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,32.44129403219623,2016,2,8
2016-02-08,Potato,6.25,66.0,50.0,36.0,44.33333333333333,39.51050517392962,2016,2,8
2016-02-08,Sunflower,6.75,50.0,44.0,33.0,37.04166666666667,44.89486225525803,2016,2,8
2016-02-09,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.09568400053546,2016,2,9
2016-02-09,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,57.78837849757107,2016,2,9
2016-02-09,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,40.78217749794564,2016,2,9
2016-02-09,Barley,6.25,60.0,50.0,40.0,43.75,37.0166569171041,2016,2,9
2016-02-09,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,12.156049123159985,2016,2,9
2016-02-09,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,24.718022499049145,2016,2,9
2016-02-09,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,40.99907776761892,2016,2,9
2016-02-09,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,10.91333037708039,2016,2,9
2016-02-09,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,37.40959035922203,2016,2,9
2016-02-09,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,63.69976154586114,2016,2,9
2016-02-10,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,45.12417382418037,2016,2,10
2016-02-10,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,42.13726973369368,2016,2,10
2016-02-10,Rice,6.75,65.0,48.0,33.0,42.58333333333333,40.78217749794564,2016,2,10
2016-02-10,Barley,6.5,70.0,60.0,50.0,60.0,33.197609596930576,2016,2,10
2016-02-10,Soybean,6.5,63.0,60.0,55.00000000000001,59.333333333333336,61.51021222562584,2016,2,10
2016-02-10,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,62.66606530228077,2016,2,10
2016-02-10,Sugarcane,6.25,78.0,60.0,48.0,54.25,5.296435485429816,2016,2,10
2016-02-10,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,32.44129403219623,2016,2,10
2016-02-10,Potato,8.0,71.5,55.0,40.5,13.916666666666666,31.33535737587225,2016,2,10
2016-02-10,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,27.027204582507583,2016,2,10
2016-02-11,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,18.64936549186015,2016,2,11
2016-02-11,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,38.32911509051589,2016,2,11
2016-02-11,Rice,6.75,65.0,48.0,33.0,42.58333333333333,40.78217749794564,2016,2,11
2016-02-11,Barley,6.25,60.0,50.0,40.0,43.75,28.11067915055748,2016,2,11
2016-02-11,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,40.92116153129634,2016,2,11
2016-02-11,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,24.88456267365834,2016,2,11
2016-02-11,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,4.107023915999047,2016,2,11
2016-02-11,Tomato,6.5,70.0,54.0,50.0,58.0,32.44129403219623,2016,2,11
2016-02-11,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,32.559349919768344,2016,2,11
2016-02-11,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,53.2554647434114,2016,2,11
2016-02-12,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,43.30776024943084,2016,2,12
2016-02-12,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,14.691829001063256,2016,2,12
2016-02-12,Rice,6.75,65.0,48.0,33.0,42.58333333333333,40.78217749794564,2016,2,12
2016-02-12,Barley,5.5,55.0,45.0,35.0,22.5,51.422559564796224,2016,2,12
2016-02-12,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,22.245663907416876,2016,2,12
2016-02-12,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2016,2,12
2016-02-12,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,40.99907776761892,2016,2,12
2016-02-12,Tomato,6.5,70.0,54.0,50.0,58.0,16.89289884651783,2016,2,12
2016-02-12,Potato,6.5,77.0,60.0,45.0,60.66666666666666,60.76761470132983,2016,2,12
2016-02-12,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2016,2,12
2016-02-13,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,37.65363356794944,2016,2,13
2016-02-13,Corn,6.75,60.0,44.0,30.0,39.08333333333333,40.991761360765814,2016,2,13
2016-02-13,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,40.78217749794564,2016,2,13
2016-02-13,Barley,6.75,50.0,40.0,30.0,35.0,11.991688726927231,2016,2,13
2016-02-13,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,23.308064507291544,2016,2,13
2016-02-13,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,5.752611726987419,2016,2,13
2016-02-13,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,40.99907776761892,2016,2,13
2016-02-13,Tomato,5.5,55.0,40.5,35.0,21.75,32.44129403219623,2016,2,13
2016-02-13,Potato,6.75,55.00000000000001,40.0,27.0,35.58333333333333,52.01852612122324,2016,2,13
2016-02-13,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,39.42857006076496,2016,2,13
2016-02-14,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,57.74318439278032,2016,2,14
2016-02-14,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,21.22705785337632,2016,2,14
2016-02-14,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,34.24819035257748,2016,2,14
2016-02-14,Barley,6.75,50.0,40.0,30.0,35.0,27.37352884330913,2016,2,14
2016-02-14,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,10.0743665528469,2016,2,14
2016-02-14,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,55.86767980077912,2016,2,14
2016-02-14,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,40.99907776761892,2016,2,14
2016-02-14,Tomato,6.5,70.0,54.0,50.0,58.0,2.496507447698256,2016,2,14
2016-02-14,Potato,6.5,77.0,60.0,45.0,60.66666666666666,9.770370726155676,2016,2,14
2016-02-14,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,37.54893661104174,2016,2,14
2016-02-15,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,53.6317019709499,2016,2,15
2016-02-15,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,22.09391312739629,2016,2,15
2016-02-15,Rice,6.75,65.0,48.0,33.0,42.58333333333333,0.0588660661348746,2016,2,15
2016-02-15,Barley,6.25,60.0,50.0,40.0,43.75,69.70517120285186,2016,2,15
2016-02-15,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,37.81085260945292,2016,2,15
2016-02-15,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,67.43818601172214,2016,2,15
2016-02-15,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,5.862306970846093,2016,2,15
2016-02-15,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,32.44129403219623,2016,2,15
2016-02-15,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,56.50448458084157,2016,2,15
2016-02-15,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,18.04737930303075,2016,2,15
2016-02-16,Wheat,6.75,55.00000000000001,40.0,27.0,35.58333333333333,2.3060037704696064,2016,2,16
2016-02-16,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,28.925552079909288,2016,2,16
2016-02-16,Rice,6.75,65.0,48.0,33.0,42.58333333333333,26.707368567786943,2016,2,16
2016-02-16,Barley,6.5,70.0,60.0,50.0,60.0,65.6460616599904,2016,2,16
2016-02-16,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,1.250317959168682,2016,2,16
2016-02-16,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,56.13946891282602,2016,2,16
2016-02-16,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,40.99907776761892,2016,2,16
2016-02-16,Tomato,6.5,70.0,54.0,50.0,58.0,4.92346459448547,2016,2,16
2016-02-16,Potato,8.0,71.5,55.0,40.5,13.916666666666666,42.45988047655424,2016,2,16
2016-02-16,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,63.00258595478908,2016,2,16
2016-02-17,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,2.312103587798966,2016,2,17
2016-02-17,Corn,6.75,60.0,44.0,30.0,39.08333333333333,46.26550412842072,2016,2,17
2016-02-17,Rice,6.75,65.0,48.0,33.0,42.58333333333333,4.777443111778344,2016,2,17
2016-02-17,Barley,8.0,65.0,55.0,45.0,13.75,23.715939251597444,2016,2,17
2016-02-17,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,36.77785798680073,2016,2,17
2016-02-17,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,32.86367368269528,2016,2,17
2016-02-17,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,11.98205938717564,2016,2,17
2016-02-17,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,32.44129403219623,2016,2,17
2016-02-17,Potato,6.5,77.0,60.0,45.0,60.66666666666666,57.577265061168,2016,2,17
2016-02-17,Sunflower,6.75,50.0,44.0,33.0,37.04166666666667,50.968917808837965,2016,2,17
2016-02-18,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,48.65560750912184,2016,2,18
2016-02-18,Corn,6.5,84.0,66.0,50.0,66.66666666666667,77.51774379905639,2016,2,18
2016-02-18,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,40.78217749794564,2016,2,18
2016-02-18,Barley,6.25,60.0,50.0,40.0,43.75,3.079588960902838,2016,2,18
2016-02-18,Soybean,6.5,63.0,60.0,55.00000000000001,59.333333333333336,50.98899553612292,2016,2,18
2016-02-18,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,56.01168481288546,2016,2,18
2016-02-18,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2016,2,18
2016-02-18,Tomato,6.75,50.0,36.0,30.0,33.83333333333333,7.159410244143457,2016,2,18
2016-02-18,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,42.195833560489575,2016,2,18
2016-02-18,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,49.9618749303311,2016,2,18
2016-02-19,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,23.76161764489119,2016,2,19
2016-02-19,Corn,6.75,60.0,44.0,30.0,39.08333333333333,21.03594742829056,2016,2,19
2016-02-19,Rice,6.25,78.0,60.0,44.0,53.08333333333333,40.78217749794564,2016,2,19
2016-02-19,Barley,8.0,65.0,55.0,45.0,13.75,3.295129354026649,2016,2,19
2016-02-19,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,49.532849526348414,2016,2,19
2016-02-19,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2016,2,19
2016-02-19,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,5.513009426802332,2016,2,19
2016-02-19,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,49.30153798741587,2016,2,19
2016-02-19,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,37.40959035922203,2016,2,19
2016-02-19,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,84.44000675493973,2016,2,19
2016-02-20,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,80.28486055829008,2016,2,20
2016-02-20,Corn,5.5,66.0,49.50000000000001,35.0,25.08333333333333,40.991761360765814,2016,2,20
2016-02-20,Rice,6.25,78.0,60.0,44.0,53.08333333333333,13.59113444382389,2016,2,20
2016-02-20,Barley,6.75,50.0,40.0,30.0,35.0,61.61516569518902,2016,2,20
2016-02-20,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,49.2390541139262,2016,2,20
2016-02-20,Cotton,5.5,60.50000000000001,49.50000000000001,42.0,25.33333333333333,41.34224588891112,2016,2,20
2016-02-20,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,40.99907776761892,2016,2,20
2016-02-20,Tomato,6.5,70.0,54.0,50.0,58.0,9.492954220946311,2016,2,20
2016-02-20,Potato,6.25,66.0,50.0,36.0,44.33333333333333,39.69238795000318,2016,2,20
2016-02-20,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,41.44187022297795,2016,2,20
2016-02-21,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,49.5756352036901,2016,2,21
2016-02-21,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,40.991761360765814,2016,2,21
2016-02-21,Rice,5.5,71.5,54.0,38.5,27.33333333333333,18.431319135565545,2016,2,21
2016-02-21,Barley,6.25,60.0,50.0,40.0,43.75,75.05502198097409,2016,2,21
2016-02-21,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,36.92157381652276,2016,2,21
2016-02-21,Cotton,6.25,66.0,55.00000000000001,48.0,49.29166666666667,35.17606887513994,2016,2,21
2016-02-21,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,21.43635911208688,2016,2,21
2016-02-21,Tomato,6.5,70.0,54.0,50.0,58.0,20.09455933599064,2016,2,21
2016-02-21,Potato,6.25,66.0,50.0,36.0,44.33333333333333,26.307466840743164,2016,2,21
2016-02-21,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,3.580808510646816,2016,2,21
2016-02-22,Wheat,6.5,77.0,60.0,45.0,60.66666666666666,45.653583297796665,2016,2,22
2016-02-22,Corn,6.25,72.0,55.00000000000001,40.0,48.70833333333333,40.991761360765814,2016,2,22
2016-02-22,Rice,6.25,78.0,60.0,44.0,53.08333333333333,40.78217749794564,2016,2,22
2016-02-22,Barley,8.0,65.0,55.0,45.0,13.75,54.180580080691655,2016,2,22
2016-02-22,Soybean,6.5,63.0,60.0,55.00000000000001,59.333333333333336,26.02866007287634,2016,2,22
2016-02-22,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,54.17346739419701,2016,2,22
2016-02-22,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,37.6652141379787,2016,2,22
2016-02-22,Tomato,5.5,55.0,40.5,35.0,21.75,32.44129403219623,2016,2,22
2016-02-22,Potato,6.25,66.0,50.0,36.0,44.33333333333333,37.40959035922203,2016,2,22
2016-02-22,Sunflower,6.25,60.0,55.00000000000001,44.0,46.375,39.42857006076496,2016,2,22
2016-02-23,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,17.38256429942075,2016,2,23
2016-02-23,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,1.4066126525049336,2016,2,23
2016-02-23,Rice,5.5,71.5,54.0,38.5,27.33333333333333,0.1054818667193369,2016,2,23
2016-02-23,Barley,6.5,70.0,60.0,50.0,60.0,31.882102264720768,2016,2,23
2016-02-23,Soybean,6.25,54.0,50.0,44.0,43.16666666666667,36.92157381652276,2016,2,23
2016-02-23,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,40.05891292917891,2016,2,23
2016-02-23,Sugarcane,8.0,84.5,66.0,54.0,17.041666666666668,8.166696263027694,2016,2,23
2016-02-23,Tomato,5.5,55.0,40.5,35.0,21.75,3.2703823324902355,2016,2,23
2016-02-23,Potato,6.5,77.0,60.0,45.0,60.66666666666666,0.9726551317589924,2016,2,23
2016-02-23,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,4.269731786834088,2016,2,23
2016-02-24,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,17.83983750200088,2016,2,24
2016-02-24,Corn,8.0,78.0,60.50000000000001,45.0,15.291666666666666,40.991761360765814,2016,2,24
2016-02-24,Rice,5.5,71.5,54.0,38.5,27.33333333333333,40.78217749794564,2016,2,24
2016-02-24,Barley,5.5,55.0,45.0,35.0,22.5,37.0166569171041,2016,2,24
2016-02-24,Soybean,5.5,49.5,45.0,38.5,22.166666666666668,36.92157381652276,2016,2,24
2016-02-24,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,16.92765352488402,2016,2,24
2016-02-24,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,80.35052554133287,2016,2,24
2016-02-24,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,32.44129403219623,2016,2,24
2016-02-24,Potato,6.5,77.0,60.0,45.0,60.66666666666666,55.90928394715185,2016,2,24
2016-02-24,Sunflower,8.0,65.0,60.50000000000001,49.50000000000001,14.583333333333334,29.52044092370936,2016,2,24
2016-02-25,Wheat,6.25,66.0,50.0,36.0,44.33333333333333,70.51762949370894,2016,2,25
2016-02-25,Corn,6.75,60.0,44.0,30.0,39.08333333333333,2.17379526295048,2016,2,25
2016-02-25,Rice,5.5,71.5,54.0,38.5,27.33333333333333,40.78217749794564,2016,2,25
2016-02-25,Barley,6.25,60.0,50.0,40.0,43.75,42.23899675380053,2016,2,25
2016-02-25,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,56.58068842125923,2016,2,25
2016-02-25,Cotton,5.5,60.50000000000001,49.50000000000001,42.0,25.33333333333333,41.97961827024646,2016,2,25
2016-02-25,Sugarcane,6.5,91.0,72.0,60.0,74.33333333333333,46.54361111530404,2016,2,25
2016-02-25,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,4.534370292312733,2016,2,25
2016-02-25,Potato,5.5,60.50000000000001,45.0,31.5,22.83333333333333,24.65335896330236,2016,2,25
2016-02-25,Sunflower,6.75,50.0,44.0,33.0,37.04166666666667,43.34241155487331,2016,2,25
2016-02-26,Wheat,5.5,60.50000000000001,45.0,31.5,22.83333333333333,19.097226177947025,2016,2,26
2016-02-26,Corn,6.75,60.0,44.0,30.0,39.08333333333333,10.08362462817535,2016,2,26
2016-02-26,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,17.85305233683905,2016,2,26
2016-02-26,Barley,6.25,60.0,50.0,40.0,43.75,5.757569616948868,2016,2,26
2016-02-26,Soybean,6.75,45.0,40.0,33.0,34.41666666666667,50.63311605346816,2016,2,26
2016-02-26,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,47.8142253589694,2016,2,26
2016-02-26,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2016,2,26
2016-02-26,Tomato,8.0,65.0,49.5,45.0,13.291666666666666,6.778274179603236,2016,2,26
2016-02-26,Potato,6.25,66.0,50.0,36.0,44.33333333333333,37.32751210645264,2016,2,26
2016-02-26,Sunflower,6.5,70.0,66.0,55.00000000000001,63.66666666666666,30.3575606727528,2016,2,26
2016-02-27,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,37.09568400053546,2016,2,27
2016-02-27,Corn,6.5,84.0,66.0,50.0,66.66666666666667,40.991761360765814,2016,2,27
2016-02-27,Rice,5.5,71.5,54.0,38.5,27.33333333333333,40.78217749794564,2016,2,27
2016-02-27,Barley,8.0,65.0,55.0,45.0,13.75,2.2844967638539164,2016,2,27
2016-02-27,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,2.8728204406300417,2016,2,27
2016-02-27,Cotton,8.0,71.5,60.50000000000001,54.0,15.5,32.640730223667,2016,2,27
2016-02-27,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2016,2,27
2016-02-27,Tomato,6.75,50.0,36.0,30.0,33.83333333333333,43.25390307684827,2016,2,27
2016-02-27,Potato,6.5,77.0,60.0,45.0,60.66666666666666,76.76298863794352,2016,2,27
2016-02-27,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,18.257048237272272,2016,2,27
2016-02-28,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,37.09568400053546,2016,2,28
2016-02-28,Corn,6.5,84.0,66.0,50.0,66.66666666666667,40.991761360765814,2016,2,28
2016-02-28,Rice,8.0,84.5,66.0,49.50000000000001,16.666666666666668,40.78217749794564,2016,2,28
2016-02-28,Barley,6.25,60.0,50.0,40.0,43.75,37.0166569171041,2016,2,28
2016-02-28,Soybean,6.5,63.0,60.0,55.00000000000001,59.333333333333336,16.56284590365735,2016,2,28
2016-02-28,Cotton,6.75,55.00000000000001,44.0,36.0,39.375,41.97961827024646,2016,2,28
2016-02-28,Sugarcane,6.75,65.0,48.0,36.0,43.45833333333333,40.99907776761892,2016,2,28
2016-02-28,Tomato,6.25,60.0,45.0,40.0,42.29166666666667,37.692645346499646,2016,2,28
2016-02-28,Potato,6.5,77.0,60.0,45.0,60.66666666666666,32.60319365524438,2016,2,28
2016-02-28,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,38.09196464203927,2016,2,28
2016-02-29,Wheat,8.0,71.5,55.0,40.5,13.916666666666666,37.09568400053546,2016,2,29
2016-02-29,Corn,6.5,84.0,66.0,50.0,66.66666666666667,36.13407067375721,2016,2,29
2016-02-29,Rice,6.5,91.0,72.0,55.00000000000001,72.66666666666667,40.78217749794564,2016,2,29
2016-02-29,Barley,5.5,55.0,45.0,35.0,22.5,26.00824355287852,2016,2,29
2016-02-29,Soybean,8.0,58.5,55.0,49.50000000000001,13.583333333333334,3.550738073638561,2016,2,29
2016-02-29,Cotton,6.5,77.0,66.0,60.0,67.66666666666667,7.2402825699326465,2016,2,29
2016-02-29,Sugarcane,5.5,71.5,54.0,42.0,27.916666666666668,12.491430377328143,2016,2,29
2016-02-29,Tomato,6.75,50.0,36.0,30.0,33.83333333333333,32.44129403219623,2016,2,29
2016-02-29,Potato,8.0,71.5,55.0,40.5,13.916666666666666,18.452980513118877,2016,2,29
2016-02-29,Sunflower,5.5,55.0,49.50000000000001,38.5,23.83333333333333,23.83788281020834,2016,2,29
