Temperature,Humidity,N,P,K,Soil_Quality,Month,NPK_Ratio_NP,NPK_Ratio_NK,NPK_Ratio_PK,Optimal_Temp_Distance,Wind_Temp_Effect,pH_Optimality,P_Balance,Temp_Level,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy,Season_Spring,Season_Summer,Season_Winter,Crop_Yield
29,71,71.5,54.0,42.0,28,3,1.3240740495541843,1.7023809118480737,1.2857142551020415,6.5,435,1.25,0.15572139303482588,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,33.44938617123224
16,80,65.0,55.0,45.0,14,12,1.1818181603305788,1.4444444123456799,1.2222221950617291,6.5,192,1.25,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,39.39669088293044
27,73,54.0,50.0,44.0,43,10,1.0799999784000005,1.227272699380166,1.1363636105371908,4.5,216,0.5,0.17117117117117117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.351711456288463
16,80,55.00000000000001,44.0,36.0,39,12,1.24999997159091,1.5277777353395077,1.222222188271606,6.5,208,0.0,0.1592592592592593,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.93315105469171
31,69,70.0,66.0,55.00000000000001,64,7,1.0606060445362722,1.2727272495867772,1.1999999781818185,8.5,496,0.25,0.1788830715532286,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0
17,80,65.0,49.5,45.0,13,2,1.3131312866034084,1.4444444123456799,1.099999975555556,5.5,136,1.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,12.20180123560574
21,79,78.0,60.0,48.0,54,2,1.2999999783333338,1.624999966145834,1.2499999739583338,1.5,84,0.5,0.15591397849462366,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46.39196507958591
13,80,55.00000000000001,40.0,27.0,36,12,1.3749999656250012,2.037036961591224,1.481481426611799,9.5,91,0.0,0.1612021857923497,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,18.359488867470752
38,62,55.00000000000001,40.0,27.0,36,6,1.3749999656250012,2.037036961591224,1.481481426611799,15.5,342,0.0,0.1612021857923497,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
36,64,50.0,40.0,30.0,35,7,1.249999968750001,1.6666666111111128,1.3333332888888902,13.5,504,0.0,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
12,80,66.0,50.0,36.0,44,12,1.3199999736000005,1.833333282407409,1.3888888503086432,10.5,132,0.5,0.162280701754386,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,15.372276752128464
33,67,66.0,50.0,36.0,44,3,1.3199999736000005,1.833333282407409,1.3888888503086432,10.5,462,0.5,0.162280701754386,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
28,72,65.0,48.0,33.0,43,5,1.3541666384548618,1.9696969100091848,1.454545410468321,5.5,392,0.0,0.16210045662100456,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,47.53004467956888
15,80,70.0,66.0,55.00000000000001,64,10,1.0606060445362722,1.2727272495867772,1.1999999781818185,7.5,150,0.25,0.1788830715532286,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,50.1686890519562
36,64,70.0,54.0,50.0,58,7,1.2962962722908098,1.3999999720000007,1.0799999784000005,13.5,216,0.25,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
27,73,58.5,55.0,49.50000000000001,14,6,1.063636344297521,1.1818181579430673,1.1111110886644224,4.5,351,1.25,0.17075664621676892,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16.587822476039854
35,65,70.0,54.0,50.0,58,8,1.2962962722908098,1.3999999720000007,1.0799999784000005,12.5,420,0.25,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0
8,80,78.0,60.50000000000001,45.0,15,1,1.2892561770370878,1.7333332948148157,1.3444444145679022,14.5,96,1.25,0.16303360581289741,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0
39,61,77.0,66.0,60.0,68,6,1.1666666489898994,1.2833333119444448,1.099999981666667,16.5,429,0.25,0.15845648604269294,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
17,80,77.0,66.0,60.0,68,11,1.1666666489898994,1.2833333119444448,1.099999981666667,5.5,153,0.25,0.15845648604269294,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,85.69673162677697
32,68,49.5,45.0,38.5,22,7,1.099999975555556,1.2857142523191105,1.1688311384719186,9.5,352,1.25,0.17167919799498746,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0
38,62,58.5,55.0,49.50000000000001,14,7,1.063636344297521,1.1818181579430673,1.1111110886644224,15.5,532,1.25,0.17075664621676892,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0
35,65,65.0,48.0,36.0,43,8,1.3541666384548618,1.805555505401236,1.3333332962962974,12.5,280,0.0,0.15548098434004473,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1.0686975022656575
27,73,50.0,44.0,33.0,37,10,1.1363636105371908,1.5151514692378343,1.3333332929292943,4.5,270,0.0,0.17979002624671916,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,15.411389774439002
41,59,55.00000000000001,40.0,27.0,36,6,1.3749999656250012,2.037036961591224,1.481481426611799,18.5,451,0.0,0.1612021857923497,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
31,69,63.0,60.0,55.00000000000001,59,8,1.0499999825000004,1.1454545246280994,1.0909090710743805,8.5,310,0.25,0.1704119850187266,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
37,63,84.0,66.0,50.0,67,7,1.2727272534435266,1.6799999664000007,1.3199999736000005,14.5,370,0.25,0.16333333333333336,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
16,80,66.0,49.50000000000001,35.0,25,5,1.3333333063973067,1.8857142318367364,1.4142856738775524,6.5,128,1.25,0.16223698781838322,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,39.60591864157664
17,80,65.0,55.0,45.0,14,1,1.1818181603305788,1.4444444123456799,1.2222221950617291,5.5,238,1.25,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33.29445898862128
12,80,72.0,55.00000000000001,40.0,49,12,1.3090908852892564,1.7999999550000012,1.3749999656250012,10.5,192,0.5,0.16267465069860285,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.247748728504495
14,80,65.0,48.0,36.0,43,2,1.3541666384548618,1.805555505401236,1.3333332962962974,8.5,112,0.0,0.15548098434004473,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0
16,80,70.0,54.0,50.0,58,2,1.2962962722908098,1.3999999720000007,1.0799999784000005,6.5,64,0.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,9.492954220946311
14,80,71.5,54.0,38.5,27,1,1.3240740495541843,1.8571428089053816,1.4025973661663023,8.5,126,1.25,0.1626016260162602,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0.0
40,60,54.0,50.0,44.0,43,5,1.0799999784000005,1.227272699380166,1.1363636105371908,17.5,320,0.5,0.17117117117117117,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
20,80,78.0,60.0,44.0,53,4,1.2999999783333338,1.7727272324380174,1.3636363326446288,2.5,160,0.5,0.163003663003663,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,46.35792553585791
19,80,72.0,55.00000000000001,40.0,49,2,1.3090908852892564,1.7999999550000012,1.3749999656250012,3.5,171,0.5,0.16267465069860285,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64.55563509014196
35,65,55.0,40.5,35.0,22,4,1.3580246578265518,1.5714285265306136,1.1571428240816337,12.5,350,1.25,0.14367816091954025,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0
28,72,60.0,44.0,30.0,39,3,1.3636363326446288,1.9999999333333356,1.4666666177777794,5.5,252,0.0,0.16169154228855723,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9.187786104591943
38,62,55.00000000000001,40.0,27.0,36,7,1.3749999656250012,2.037036961591224,1.481481426611799,15.5,380,0.0,0.1612021857923497,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.0
29,71,60.50000000000001,45.0,31.5,23,4,1.3444444145679022,1.9206348596623857,1.428571383219956,6.5,406,1.25,0.16180048661800486,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.3818420170852943
36,64,65.0,48.0,33.0,43,3,1.3541666384548618,1.9696969100091848,1.454545410468321,13.5,432,0.0,0.16210045662100456,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0
27,73,55.0,40.5,35.0,22,3,1.3580246578265518,1.5714285265306136,1.1571428240816337,4.5,405,1.25,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,41.97194907406219
16,80,66.0,50.0,36.0,44,1,1.3199999736000005,1.833333282407409,1.3888888503086432,6.5,128,0.5,0.162280701754386,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,38.91124402271432
11,80,50.0,40.0,30.0,35,12,1.249999968750001,1.6666666111111128,1.3333332888888902,11.5,110,0.0,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.02898078276854
20,80,71.5,54.0,38.5,27,12,1.3240740495541843,1.8571428089053816,1.4025973661663023,2.5,220,1.25,0.1626016260162602,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,37.42481167621992
40,60,60.50000000000001,45.0,31.5,23,6,1.3444444145679022,1.9206348596623857,1.428571383219956,17.5,320,1.25,0.16180048661800486,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
35,65,71.5,54.0,42.0,28,6,1.3240740495541843,1.7023809118480737,1.2857142551020415,12.5,455,1.25,0.15572139303482588,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
24,76,60.50000000000001,45.0,31.5,23,11,1.3444444145679022,1.9206348596623857,1.428571383219956,1.5,288,1.25,0.16180048661800486,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,30.37478637776545
19,80,78.0,60.0,48.0,54,11,1.2999999783333338,1.624999966145834,1.2499999739583338,3.5,152,0.5,0.15591397849462366,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.42639630956788
12,80,71.5,60.50000000000001,54.0,16,11,1.1818181622839972,1.3240740495541843,1.1203703496227715,10.5,108,1.25,0.15860215053763446,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.772828865268867
24,76,55.0,49.50000000000001,38.5,24,3,1.1111110886644224,1.4285713914656781,1.2857142523191105,1.5,264,1.25,0.17948717948717954,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,31.87009738420351
31,69,63.0,60.0,55.00000000000001,59,5,1.0499999825000004,1.1454545246280994,1.0909090710743805,8.5,496,0.25,0.1704119850187266,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0
17,80,66.0,49.50000000000001,35.0,25,11,1.3333333063973067,1.8857142318367364,1.4142856738775524,5.5,221,1.25,0.16223698781838322,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.52971010836896
32,68,77.0,60.0,45.0,61,10,1.2833333119444448,1.7111110730864207,1.3333333037037045,9.5,256,0.25,0.163003663003663,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0
37,63,71.5,54.0,42.0,28,6,1.3240740495541843,1.7023809118480737,1.2857142551020415,14.5,370,1.25,0.15572139303482588,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0
28,72,45.0,40.0,33.0,34,9,1.1249999718750008,1.3636363223140509,1.2121211753902674,5.5,140,0.0,0.17231638418079095,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7.620160546461796
34,66,63.0,60.0,55.00000000000001,59,7,1.0499999825000004,1.1454545246280994,1.0909090710743805,11.5,476,0.25,0.1704119850187266,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0
17,80,77.0,60.0,45.0,61,1,1.2833333119444448,1.7111110730864207,1.3333333037037045,5.5,119,0.25,0.163003663003663,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,65.08041121872338
13,80,71.5,60.50000000000001,54.0,16,2,1.1818181622839972,1.3240740495541843,1.1203703496227715,9.5,195,1.25,0.15860215053763446,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,21.84228964273297
29,71,60.50000000000001,49.50000000000001,42.0,25,5,1.2222221975308647,1.4404761561791395,1.178571400510205,6.5,319,1.25,0.1589912280701755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,9.446888133975207
22,78,91.0,72.0,60.0,74,2,1.2638888713348768,1.5166666413888894,1.1999999800000003,0.5,132,0.25,0.156203288490284,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,73.25203857501411
18,80,54.0,50.0,44.0,43,9,1.0799999784000005,1.227272699380166,1.1363636105371908,4.5,198,0.5,0.17117117117117117,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,58.4891381041576
13,80,66.0,49.50000000000001,35.0,25,1,1.3333333063973067,1.8857142318367364,1.4142856738775524,9.5,169,1.25,0.16223698781838322,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,18.287645231209936
24,76,84.0,66.0,50.0,67,4,1.2727272534435266,1.6799999664000007,1.3199999736000005,1.5,240,0.25,0.16333333333333336,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,74.11977419785575
19,80,70.0,60.0,50.0,60,10,1.1666666472222227,1.3999999720000007,1.1999999760000006,3.5,209,0.25,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79.66252853255322
18,80,65.0,48.0,36.0,43,11,1.3541666384548618,1.805555505401236,1.3333332962962974,4.5,180,0.0,0.15548098434004473,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22.53540541514218
44,56,71.5,60.50000000000001,54.0,16,7,1.1818181622839972,1.3240740495541843,1.1203703496227715,21.5,396,1.25,0.15860215053763446,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
28,72,63.0,60.0,55.00000000000001,59,9,1.0499999825000004,1.1454545246280994,1.0909090710743805,5.5,140,0.25,0.1704119850187266,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20.796213651538885
23,77,54.0,50.0,44.0,43,11,1.0799999784000005,1.227272699380166,1.1363636105371908,0.5,253,0.5,0.17117117117117117,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,38.55718627335212
31,69,70.0,60.0,50.0,60,5,1.1666666472222227,1.3999999720000007,1.1999999760000006,8.5,279,0.25,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
17,80,50.0,44.0,33.0,37,12,1.1363636105371908,1.5151514692378343,1.3333332929292943,5.5,136,0.0,0.17979002624671916,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,39.74266970498228
20,80,91.0,72.0,60.0,74,12,1.2638888713348768,1.5166666413888894,1.1999999800000003,2.5,280,0.25,0.156203288490284,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,49.23629886105768
41,59,58.5,55.0,49.50000000000001,14,6,1.063636344297521,1.1818181579430673,1.1111110886644224,18.5,205,1.25,0.17075664621676892,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.0
25,75,60.0,55.00000000000001,44.0,46,4,1.0909090710743805,1.3636363326446288,1.24999997159091,2.5,225,0.5,0.17924528301886797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29.51894862037252
39,61,84.0,66.0,50.0,67,7,1.2727272534435266,1.6799999664000007,1.3199999736000005,16.5,507,0.25,0.16333333333333336,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
34,66,71.5,54.0,38.5,27,11,1.3240740495541843,1.8571428089053816,1.4025973661663023,11.5,170,1.25,0.1626016260162602,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.721842709556784
21,79,71.5,54.0,38.5,27,3,1.3240740495541843,1.8571428089053816,1.4025973661663023,1.5,315,1.25,0.1626016260162602,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,37.18938943170864
13,80,55.0,40.5,35.0,22,1,1.3580246578265518,1.5714285265306136,1.1571428240816337,9.5,130,1.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0
21,79,60.50000000000001,49.50000000000001,42.0,25,5,1.2222221975308647,1.4404761561791395,1.178571400510205,1.5,147,1.25,0.1589912280701755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,47.17700680276016
29,71,60.0,44.0,30.0,39,3,1.3636363326446288,1.9999999333333356,1.4666666177777794,6.5,261,0.0,0.16169154228855723,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.813556970291355
38,62,70.0,60.0,50.0,60,7,1.1666666472222227,1.3999999720000007,1.1999999760000006,15.5,418,0.25,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.0
16,80,66.0,49.50000000000001,35.0,25,10,1.3333333063973067,1.8857142318367364,1.4142856738775524,6.5,208,1.25,0.16223698781838322,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.541336031758526
38,62,54.0,50.0,44.0,43,8,1.0799999784000005,1.227272699380166,1.1363636105371908,15.5,228,0.5,0.17117117117117117,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
14,80,71.5,55.0,40.5,14,1,1.299999976363637,1.7654320551745173,1.3580246578265518,8.5,126,1.25,0.1626746506986028,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,19.51678608512878
10,80,55.00000000000001,40.0,27.0,36,12,1.3749999656250012,2.037036961591224,1.481481426611799,12.5,40,0.0,0.1612021857923497,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0
21,79,71.5,55.0,40.5,14,10,1.299999976363637,1.7654320551745173,1.3580246578265518,1.5,210,1.25,0.1626746506986028,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,53.31639876488959
36,64,60.50000000000001,45.0,31.5,23,7,1.3444444145679022,1.9206348596623857,1.428571383219956,13.5,468,1.25,0.16180048661800486,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0
40,60,71.5,60.50000000000001,54.0,16,8,1.1818181622839972,1.3240740495541843,1.1203703496227715,17.5,280,1.25,0.15860215053763446,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
21,79,84.5,66.0,49.50000000000001,17,9,1.2803030109045,1.7070706725844307,1.3333333063973067,1.5,168,1.25,0.16333333333333336,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,43.99610471530434
18,80,60.0,55.00000000000001,44.0,46,2,1.0909090710743805,1.3636363326446288,1.24999997159091,4.5,288,0.5,0.17924528301886797,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,53.62137292150143
35,65,55.00000000000001,40.0,27.0,36,6,1.3749999656250012,2.037036961591224,1.481481426611799,12.5,210,0.0,0.1612021857923497,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
30,70,50.0,36.0,30.0,34,8,1.3888888503086432,1.6666666111111128,1.1999999600000013,7.5,240,0.0,0.14367816091954025,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,29.47984936287033
19,80,66.0,50.0,36.0,44,11,1.3199999736000005,1.833333282407409,1.3888888503086432,3.5,171,0.5,0.162280701754386,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,70.63950220775752
17,80,58.5,55.0,49.50000000000001,14,12,1.063636344297521,1.1818181579430673,1.1111110886644224,5.5,136,1.25,0.17075664621676892,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,38.16003651920774
18,80,60.0,50.0,40.0,44,11,1.1999999760000006,1.4999999625000011,1.249999968750001,4.5,216,0.5,0.16666666666666666,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.20526657670148
15,80,65.0,48.0,33.0,43,11,1.3541666384548618,1.9696969100091848,1.454545410468321,7.5,105,0.0,0.16210045662100456,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.9359396636773064
19,80,84.5,66.0,49.50000000000001,17,10,1.2803030109045,1.7070706725844307,1.3333333063973067,3.5,266,1.25,0.16333333333333336,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29.96939042543255
25,75,84.5,66.0,49.50000000000001,17,5,1.2803030109045,1.7070706725844307,1.3333333063973067,2.5,325,1.25,0.16333333333333336,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,74.16744629735163
19,80,66.0,50.0,36.0,44,1,1.3199999736000005,1.833333282407409,1.3888888503086432,3.5,152,0.5,0.162280701754386,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,76.23929989809672
25,75,55.0,45.0,35.0,22,4,1.2222221950617291,1.5714285265306136,1.285714248979593,2.5,175,1.25,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,28.12531425643094
10,80,70.0,60.0,50.0,60,2,1.1666666472222227,1.3999999720000007,1.1999999760000006,12.5,120,0.25,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
32,68,65.0,48.0,33.0,43,6,1.3541666384548618,1.9696969100091848,1.454545410468321,9.5,256,0.0,0.16210045662100456,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,21.013916227622257
17,80,55.00000000000001,40.0,27.0,36,2,1.3749999656250012,2.037036961591224,1.481481426611799,5.5,187,0.0,0.1612021857923497,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,39.060102848798216
14,80,71.5,54.0,42.0,28,9,1.3240740495541843,1.7023809118480737,1.2857142551020415,8.5,140,1.25,0.15572139303482588,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
20,80,70.0,66.0,55.00000000000001,64,10,1.0606060445362722,1.2727272495867772,1.1999999781818185,2.5,180,0.25,0.1788830715532286,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,84.99790366774754
12,80,55.0,40.5,35.0,22,2,1.3580246578265518,1.5714285265306136,1.1571428240816337,10.5,108,1.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0
12,80,45.0,40.0,33.0,34,2,1.1249999718750008,1.3636363223140509,1.2121211753902674,10.5,180,0.0,0.17231638418079095,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,10.0743665528469
9,80,58.5,55.0,49.50000000000001,14,1,1.063636344297521,1.1818181579430673,1.1111110886644224,13.5,63,1.25,0.17075664621676892,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.0
28,72,60.50000000000001,49.50000000000001,42.0,25,3,1.2222221975308647,1.4404761561791395,1.178571400510205,5.5,308,1.25,0.1589912280701755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,13.096100676877452
19,80,70.0,54.0,50.0,58,12,1.2962962722908098,1.3999999720000007,1.0799999784000005,3.5,133,0.25,0.14367816091954025,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,37.36867596888268
27,73,49.5,45.0,38.5,22,3,1.099999975555556,1.2857142523191105,1.1688311384719186,4.5,297,1.25,0.17167919799498746,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,13.965902822422487
34,66,55.00000000000001,44.0,36.0,39,8,1.24999997159091,1.5277777353395077,1.222222188271606,11.5,340,0.0,0.1592592592592593,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
34,66,50.0,40.0,30.0,35,8,1.249999968750001,1.6666666111111128,1.3333332888888902,11.5,272,0.0,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0
12,80,71.5,55.0,40.5,14,9,1.299999976363637,1.7654320551745173,1.3580246578265518,10.5,132,1.25,0.1626746506986028,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11.205910410758651
34,66,71.5,60.50000000000001,54.0,16,6,1.1818181622839972,1.3240740495541843,1.1203703496227715,11.5,306,1.25,0.15860215053763446,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
15,80,66.0,55.00000000000001,48.0,49,1,1.1999999781818185,1.3749999713541674,1.1458333094618063,7.5,60,0.5,0.15877712031558192,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42.26156625678316
20,80,77.0,60.0,45.0,61,5,1.2833333119444448,1.7111110730864207,1.3333333037037045,2.5,160,0.25,0.163003663003663,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,85.46715660036975
25,75,55.00000000000001,40.0,27.0,36,9,1.3749999656250012,2.037036961591224,1.481481426611799,2.5,100,0.0,0.1612021857923497,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.12731361411836
25,75,60.50000000000001,49.50000000000001,42.0,25,4,1.2222221975308647,1.4404761561791395,1.178571400510205,2.5,150,1.25,0.1589912280701755,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,29.43855890418706
35,65,65.0,48.0,33.0,43,7,1.3541666384548618,1.9696969100091848,1.454545410468321,12.5,315,0.0,0.16210045662100456,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2.964636953699774
25,75,58.5,55.0,49.50000000000001,14,4,1.063636344297521,1.1818181579430673,1.1111110886644224,2.5,275,1.25,0.17075664621676892,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,23.320440782507266
29,71,65.0,48.0,33.0,43,4,1.3541666384548618,1.9696969100091848,1.454545410468321,6.5,174,0.0,0.16210045662100456,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,37.32617047013749
9,80,55.0,40.5,35.0,22,12,1.3580246578265518,1.5714285265306136,1.1571428240816337,13.5,90,1.25,0.14367816091954025,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0
17,80,65.0,48.0,33.0,43,12,1.3541666384548618,1.9696969100091848,1.454545410468321,5.5,136,0.0,0.16210045662100456,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.64554649326523
29,71,71.5,55.0,40.5,14,4,1.299999976363637,1.7654320551745173,1.3580246578265518,6.5,377,1.25,0.1626746506986028,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3.651935600511466
34,66,71.5,55.0,40.5,14,6,1.299999976363637,1.7654320551745173,1.3580246578265518,11.5,408,1.25,0.1626746506986028,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0
38,62,55.0,45.0,35.0,22,7,1.2222221950617291,1.5714285265306136,1.285714248979593,15.5,456,1.25,0.16666666666666666,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0
